uid,keep,interaction,title,journal
WOS:000307802600019,1,disease,"Caligus sclerotinosus (Copepoda: Caligidae), a serious pest of cultured red seabream Pagrus major (Sparidae) in Korea",VETERINARY PARASITOLOGY
WOS:000333455100007,1,feed,Can aquaculture become the blue biotechnology of the future?,CAHIERS AGRICULTURES
WOS:000364854800006,1,mpa,Can echinoculture be a feasible and effective activity? Analysis of fast reliable breeding conditions to promote gonadal growth and sexual maturation in Paracentrotus lividus,AQUACULTURE
WOS:000257370300029,1,feed,Can enzymatic antioxidant defences in liver discriminate between wild and sea cage-reared Bluefin Tuna quality?,AQUACULTURE
WOS:000318913300026,1,enhancement,Can fatty acid and mineral compositions of sturgeon eggs distinguish between farm-raised versus wild white (Acipenser transmontanus) sturgeon origins in California? Preliminary report,FORENSIC SCIENCE INTERNATIONAL
WOS:000368690000026,1,enhancement,"Can genetic diversity be maintained across multiple mass selection lines of Sydney rock oyster, Saccostrea glomerata despite loss within each?",AQUACULTURE
WOS:000309788000001,1,exclusion,Can marine fisheries and aquaculture meet fish demand from a growing human population in a changing climate?,GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS
WOS:000309788000001,1,mpa,Can marine fisheries and aquaculture meet fish demand from a growing human population in a changing climate?,GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS
WOS:000309788000001,1,feed,Can marine fisheries and aquaculture meet fish demand from a growing human population in a changing climate?,GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS
WOS:000244636400003,1,habitat,Can stock enhancement enhance stocks?,JOURNAL OF SEA RESEARCH
WOS:000244636400003,1,enhancement,Can stock enhancement enhance stocks?,JOURNAL OF SEA RESEARCH
WOS:000325602200008,1,disease,Can the river location within a fjord explain the density of Atlantic salmon and sea trout?,MARINE BIOLOGY RESEARCH
WOS:000325602200008,1,genetic,Can the river location within a fjord explain the density of Atlantic salmon and sea trout?,MARINE BIOLOGY RESEARCH
WOS:000299755200007,1,habitat,Cannibalism during intermolt period in early stages of the Southern King Crab Lithodes santolla (Molina 1872): Effect of stage and predator-prey proportions,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY
WOS:000299755200007,1,enhancement,Cannibalism during intermolt period in early stages of the Southern King Crab Lithodes santolla (Molina 1872): Effect of stage and predator-prey proportions,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY
WOS:000388548100004,1,disease,Capsule impairs efficient adherence of Streptococcus agalactiae to intestinal epithelium in tilapias Oreochromis sp,MICROBIAL PATHOGENESIS
WOS:000299851000005,1,enhancement,Captive breeding of coral reef ornamental fishes: current status related with international trade and animal welfare,VETERINARIA
WOS:000089190200010,1,feed,Captive great blue heron predation on farmed channel catfish fingerlings,NORTH AMERICAN JOURNAL OF AQUACULTURE
WOS:000166209900004,1,enhancement,Capture of wild finfish fry in Mediterranean coastal areas and possible impact on aquaculture development and marine genetic resources,ISRAELI JOURNAL OF AQUACULTURE-BAMIDGEH
WOS:000310821600001,1,exclusion,Capture of wild saithe (Pollachius virens) and cod (Gadus morhua) in the vicinity of salmon farms: Three pot types compared,FISHERIES RESEARCH
WOS:000310821600001,1,fad,Capture of wild saithe (Pollachius virens) and cod (Gadus morhua) in the vicinity of salmon farms: Three pot types compared,FISHERIES RESEARCH
WOS:000310821600001,1,feed,Capture of wild saithe (Pollachius virens) and cod (Gadus morhua) in the vicinity of salmon farms: Three pot types compared,FISHERIES RESEARCH
WOS:000408034700001,1,water,"Capture, transport, prophylaxis, acclimation, and continuous spawning of Mahi-mahi (Coryphaena hippurus) in captivity",AQUACULTURE
WOS:000408034700001,1,feed,"Capture, transport, prophylaxis, acclimation, and continuous spawning of Mahi-mahi (Coryphaena hippurus) in captivity",AQUACULTURE
WOS:000408034700001,1,market,"Capture, transport, prophylaxis, acclimation, and continuous spawning of Mahi-mahi (Coryphaena hippurus) in captivity",AQUACULTURE
WOS:000296470200002,1,disease,Carnobacterium maltaromaticum Infections in Feral Oncorhynchus spp. (Family Salmonidae) in Michigan,JOURNAL OF MICROBIOLOGY
WOS:000071635600020,1,disease,Carotenoids of sea lice (Lepeophtheirus salmonis) as potential indicators of host Atlantic salmon (Salmo salar L.) origin,ICES JOURNAL OF MARINE SCIENCE
WOS:000071635600020,1,feed,Carotenoids of sea lice (Lepeophtheirus salmonis) as potential indicators of host Atlantic salmon (Salmo salar L.) origin,ICES JOURNAL OF MARINE SCIENCE
WOS:000258692300005,1,mpa,"Carp fish rearing in autochthonous mixed polyculture (Cyprinus carpio, L., Aristichthys nobilis Rich. and Ctenopharyngodon idella Val.)",BULGARIAN JOURNAL OF AGRICULTURAL SCIENCE
WOS:000258692300005,1,water,"Carp fish rearing in autochthonous mixed polyculture (Cyprinus carpio, L., Aristichthys nobilis Rich. and Ctenopharyngodon idella Val.)",BULGARIAN JOURNAL OF AGRICULTURAL SCIENCE
WOS:000258692300004,1,mpa,"Carp fish rearing in autochthonous polyculture of one and the same age (Cyprinus carpio L., Aristichthlys nobilis Rich. and Ctenopharyngodon idella Val.)",BULGARIAN JOURNAL OF AGRICULTURAL SCIENCE
WOS:000258692300004,1,water,"Carp fish rearing in autochthonous polyculture of one and the same age (Cyprinus carpio L., Aristichthlys nobilis Rich. and Ctenopharyngodon idella Val.)",BULGARIAN JOURNAL OF AGRICULTURAL SCIENCE
WOS:000398926100025,1,mpa,Carp-mola productivity and fish consumption in small-scale homestead aquaculture in Bangladesh,AQUACULTURE INTERNATIONAL
WOS:000369018800007,0,exclusion,Catch reconstructions reveal that global marine fisheries catches are higher than reported and declining,NATURE COMMUNICATIONS
WOS:000304790800033,1,market,Catch to landing traceability and the effects of implementation - A case study from the Norwegian white fish sector,FOOD CONTROL
WOS:000179913400068,1,feed,Caviar composition in wild and cultured sturgeons - impact of food sources on fatty acid composition and contaminant load,JOURNAL OF APPLIED ICHTHYOLOGY
WOS:000338317200009,1,feed,Cell Proliferation and Long Chain Polyunsaturated Fatty Acid Metabolism in a Cell Line From Southern Bluefin Tuna (Thunnus maccoyii),LIPIDS
WOS:000170529300005,1,water,Cellular and molecular responses to endocrine-modulators and the impact on fish reproduction,MARINE POLLUTION BULLETIN
WOS:000373152300017,1,enhancement,"Century-scale species incidence, rareness and turnover in a high-diversity Northwest Atlantic coastal embayment",MARINE BIODIVERSITY
WOS:A1997XF03000004,1,disease,Ceratomyxa sparusaurati (Protozoa: Myxosporea) infections in cultured gilthead sea bream Sparus aurata (Pisces: Teleostei) from Spain: Aspects of the host parasite relationship,PARASITOLOGY RESEARCH
WOS:000403194900004,1,market,Certification Labels Versus Convenience Formats: What Drives the Market in Aquaculture Products?,MARINE RESOURCE ECONOMICS
WOS:000308048200005,1,water,CERTIFICATION OF SHRIMP AND SALMON FOR BEST AQUACULTURE PRACTICES: ASSESSING CONSUMER PREFERENCES IN RHODE ISLAND,AQUACULTURE ECONOMICS & MANAGEMENT
WOS:000308048200005,1,feed,CERTIFICATION OF SHRIMP AND SALMON FOR BEST AQUACULTURE PRACTICES: ASSESSING CONSUMER PREFERENCES IN RHODE ISLAND,AQUACULTURE ECONOMICS & MANAGEMENT
WOS:000308048200005,1,market,CERTIFICATION OF SHRIMP AND SALMON FOR BEST AQUACULTURE PRACTICES: ASSESSING CONSUMER PREFERENCES IN RHODE ISLAND,AQUACULTURE ECONOMICS & MANAGEMENT
WOS:000317488400008,1,disease,Cessation of a salmon decline with control of parasites,ECOLOGICAL APPLICATIONS
WOS:000317488400008,1,enhancement,Cessation of a salmon decline with control of parasites,ECOLOGICAL APPLICATIONS
WOS:000250901000021,1,habitat,Challenges for genetic research in European eel management,ICES JOURNAL OF MARINE SCIENCE
WOS:000250901000021,1,water,Challenges for genetic research in European eel management,ICES JOURNAL OF MARINE SCIENCE
WOS:000298620300013,1,disease,Challenges in estimating omega-3 fatty acid content of seafood from US nutrient databases: A salmon case study,JOURNAL OF FOOD COMPOSITION AND ANALYSIS
WOS:000298620300013,1,feed,Challenges in estimating omega-3 fatty acid content of seafood from US nutrient databases: A salmon case study,JOURNAL OF FOOD COMPOSITION AND ANALYSIS
WOS:000298620300013,1,market,Challenges in estimating omega-3 fatty acid content of seafood from US nutrient databases: A salmon case study,JOURNAL OF FOOD COMPOSITION AND ANALYSIS
WOS:000329414100011,1,mpa,Change and diversity in smallholder rice-fish systems: Recent evidence and policy lessons from Bangladesh,FOOD POLICY
WOS:000329414100011,1,water,Change and diversity in smallholder rice-fish systems: Recent evidence and policy lessons from Bangladesh,FOOD POLICY
WOS:000329414100011,1,feed,Change and diversity in smallholder rice-fish systems: Recent evidence and policy lessons from Bangladesh,FOOD POLICY
WOS:000321718700016,1,feed,Changes in Benthos Associated with Mussel (Mytilus edulis L.) Farms on the West-Coast of Scotland,PLOS ONE
WOS:000321718700016,1,market,Changes in Benthos Associated with Mussel (Mytilus edulis L.) Farms on the West-Coast of Scotland,PLOS ONE
WOS:000243643200001,1,mpa,"Changes in body condition and fatty acid composition of wild Mediterranean horse mackerel (Trachurus mediterraneus, Steindachner, 1868) associated to sea cage fish farms",MARINE ENVIRONMENTAL RESEARCH
WOS:000243643200001,1,feed,"Changes in body condition and fatty acid composition of wild Mediterranean horse mackerel (Trachurus mediterraneus, Steindachner, 1868) associated to sea cage fish farms",MARINE ENVIRONMENTAL RESEARCH
WOS:000239796900004,1,mpa,Changes in demersal wild fish aggregations beneath a sea-cage fish farm after the cessation of farming,JOURNAL OF FISH BIOLOGY
WOS:000239796900004,1,fad,Changes in demersal wild fish aggregations beneath a sea-cage fish farm after the cessation of farming,JOURNAL OF FISH BIOLOGY
WOS:000239796900004,1,habitat,Changes in demersal wild fish aggregations beneath a sea-cage fish farm after the cessation of farming,JOURNAL OF FISH BIOLOGY
WOS:000239796900004,1,feed,Changes in demersal wild fish aggregations beneath a sea-cage fish farm after the cessation of farming,JOURNAL OF FISH BIOLOGY
WOS:000335760300013,1,feed,Changes in digestive enzyme activities during larval development of leopard grouper (Mycteroperca rosacea),FISH PHYSIOLOGY AND BIOCHEMISTRY
WOS:000345229500039,1,water,Changes in fatty acid composition and stable isotope signature of Atlantic cod (Gadus morhua) in response to laboratory dietary shifts,AQUACULTURE
WOS:000345229500039,1,feed,Changes in fatty acid composition and stable isotope signature of Atlantic cod (Gadus morhua) in response to laboratory dietary shifts,AQUACULTURE
WOS:000286855200002,1,feed,"Changes in fatty acid composition in muscle of three farmed carp fish species (Labeo rohita, Cirrhinus mrigala, Catla catla) raised under the same conditions",FOOD CHEMISTRY
WOS:000353179600018,1,disease,"Changes in fatty acid composition, atherogenic and thrombogenic health lipid indices and lipid stability of bogue (Boops boops Linnaeus, 1758) during storage on ice: Effect of fish farming activities",JOURNAL OF FOOD COMPOSITION AND ANALYSIS
WOS:000353179600018,1,feed,"Changes in fatty acid composition, atherogenic and thrombogenic health lipid indices and lipid stability of bogue (Boops boops Linnaeus, 1758) during storage on ice: Effect of fish farming activities",JOURNAL OF FOOD COMPOSITION AND ANALYSIS
WOS:000342991000008,1,feed,"Changes in fatty acid profiles of three tissue types in channel catfish Ictalurus punctatus (Rafinesque, 1818) transferred from river to pond environments",JOURNAL OF APPLIED ICHTHYOLOGY
WOS:000281087300018,1,feed,"Changes in free amino acid profile of red snapper Lutjanus campechanus, eggs, and developing larvae",FISH PHYSIOLOGY AND BIOCHEMISTRY
WOS:A1995QU52300006,1,mpa,CHANGES IN MONOGENEAN AND COPEPOD INFESTATION ON CAPTIVE ACANTHOPAGRUS-AUSTRALIS (SPARIDAE),JOURNAL OF FISH BIOLOGY
WOS:000234561400010,1,mpa,Changes in nature's balance sheet: Model-based estimates of future worldwide ecosystem services,ECOLOGY AND SOCIETY
WOS:000234561400010,1,habitat,Changes in nature's balance sheet: Model-based estimates of future worldwide ecosystem services,ECOLOGY AND SOCIETY
WOS:000234561400010,1,market,Changes in nature's balance sheet: Model-based estimates of future worldwide ecosystem services,ECOLOGY AND SOCIETY
WOS:000362494700002,1,water,Changes in plasma steroid hormones and gonadal histology associated with sexual maturation in wild southern hake (Merluccius australis),LATIN AMERICAN JOURNAL OF AQUATIC RESEARCH
WOS:000233899200002,1,feed,"Changes in Scottish coastal fishing communities - Understanding socio-economic dynamics to aid management, planning and policy",OCEAN & COASTAL MANAGEMENT
WOS:000086171000006,1,mpa,"Changes in the abundance of New Zealand fur seals, Arctocephalus forsteri, in Western Australia",WILDLIFE RESEARCH
WOS:000300428000005,1,exclusion,Changes in the diet of a recovering Eurasian otter population between the 1970s and 2010,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS
WOS:000300428000005,1,feed,Changes in the diet of a recovering Eurasian otter population between the 1970s and 2010,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS
WOS:000186524800012,1,feed,Changes in the taurine content during the early growth stages of artificially produced yellowtail compared with wild fish,NIPPON SUISAN GAKKAISHI
WOS:000223239400020,1,mpa,Changes in wild fish assemblages after the establishment of a fish farming zone in an oligotrophic marine ecosystem,ESTUARINE COASTAL AND SHELF SCIENCE
WOS:000223239400020,1,feed,Changes in wild fish assemblages after the establishment of a fish farming zone in an oligotrophic marine ecosystem,ESTUARINE COASTAL AND SHELF SCIENCE
WOS:000381017800056,1,disease,Changes over Time in IgE Sensitization to Allergens of the Fish Parasite Anisakis spp.,PLOS NEGLECTED TROPICAL DISEASES
WOS:000348926700009,1,enhancement,Characterisation of inland fisheries in Europe,FISHERIES MANAGEMENT AND ECOLOGY
WOS:000378581500002,1,market,Characteristics of Demand Structure and Preferences for Wild and Farmed Seafood in Germany: An Application of QUAIDS Modeling with Correction for Sample Selection,MARINE RESOURCE ECONOMICS
WOS:000345730800045,1,water,Characteristics of nonylphenol and bisphenol A accumulation by fish and implications for ecological and human health,SCIENCE OF THE TOTAL ENVIRONMENT
WOS:000249443400007,1,habitat,Characteristics of the introduced fish fauna of Israel,BIOLOGICAL INVASIONS
WOS:000249443400007,1,invasive,Characteristics of the introduced fish fauna of Israel,BIOLOGICAL INVASIONS
WOS:000249443400007,1,enhancement,Characteristics of the introduced fish fauna of Israel,BIOLOGICAL INVASIONS
WOS:000304168600005,1,disease,"Characterization of a new quorum sensing regulator luxT and its roles in the extracellular protease production, motility, and virulence in fish pathogen Vibrio alginolyticus",ARCHIVES OF MICROBIOLOGY
WOS:000182509200008,1,disease,Characterization of a piscirickettsiosis-like disease in Hawaiian tilapia,DISEASES OF AQUATIC ORGANISMS
WOS:000182509200008,1,feed,Characterization of a piscirickettsiosis-like disease in Hawaiian tilapia,DISEASES OF AQUATIC ORGANISMS
